car_id,price,Kilometers,hp,Brand,Sport,age,Users,gas,Metalilic,CC,Weight,QuartTax,Automatic,red,Owner_gender,door
4908,33370,82830,192,6,NO,21,1,338,NO,2000,1195,190,YES,NO,F,4
562,15330,91290,90,4,YES,23,1,547,NO,2000,1195,190,YES,NO,M,4
4087,10280,75100,90,1,NO,21,1,375,NO,2000,1195,160,NO,NO,F,4
3847,11420,90640,110,2,NO,22,1,337,NO,1800,1170,100,NO,NO,M,4
5154,11700,96000,192,3,NO,23,1,319,NO,1900,1186,120,NO,NO,F,4
2089,16330,70370,90,4,NO,23,1,354,NO,2000,,160,YES,NO,F,4
207,17850,84150,110,5,YES,22,1,487,NO,1900,1186,160,YES,NO,M,4
4968,20000,67740,192,1,NO,24,1,363,NO,2000,1195,190,YES,NO,F,4
942,12590,91930,110,6,NO,23,1,311,NO,1900,1186,160,NO,NO,F,4
1357,13450,84740,90,1,YES,23,1,576,NO,2000,1195,190,YES,NO,M,4
3691,8770,101540,90,2,YES,21,1,581,NO,1800,1170,120,NO,NO,M,4
1370,11470,77350,110,3,YES,22,1,564,YES,2200,1250,80,NO,NO,M,4
5020,16320,100070,90,4,YES,21,1,564,NO,1900,1186,160,YES,YES,M,4
4392,13520,95800,90,1,YES,23,1,646,YES,2200,,80,YES,NO,M,4
2135,15140,79710,90,1,YES,23,1,537,NO,1900,1186,160,YES,YES,M,4
3053,41890,74540,192,4,YES,24,2,484,NO,1900,1170,120,YES,NO,M,4
616,9860,98930,90,1,NO,22,1,331,NO,1900,1186,160,NO,YES,F,4
3413,11680,73450,90,2,YES,23,1,575,NO,1900,1186,160,NO,YES,M,4
4605,17910,86780,110,3,YES,21,1,535,NO,2000,1195,160,YES,NO,M,4
1621,10610,91400,110,4,YES,23,2,525,NO,1900,1170,120,NO,NO,M,4
1117,18910,77450,90,6,NO,22,1,389,NO,1800,1165,100,YES,NO,M,2
1554,8790,103550,110,1,YES,22,1,485,NO,1900,1186,160,NO,NO,M,4
4169,21880,99160,110,4,YES,25,2,588,NO,1900,1170,120,YES,NO,M,4
4963,16000,82810,192,5,NO,22,1,,NO,1800,1165,100,NO,NO,M,2
5179,12270,80650,110,5,YES,24,2,517,NO,1900,1186,120,NO,NO,M,4
2528,15480,96010,110,3,NO,23,2,333,NO,1900,1170,120,YES,NO,M,4
4549,10580,80660,192,2,NO,23,1,363,NO,2000,1195,160,NO,NO,F,4
3155,13560,96600,90,2,YES,22,1,502,NO,2000,1195,190,YES,YES,M,4
4945,16550,94050,192,1,YES,23,2,585,NO,1800,1170,100,YES,YES,M,4
2863,16940,75520,90,3,YES,24,1,621,YES,2200,1250,80,YES,NO,M,4
1436,10260,78790,110,3,NO,23,2,,NO,1800,1165,100,NO,NO,M,2
1761,13570,83030,192,6,YES,22,1,490,NO,1900,,120,NO,YES,M,4
641,10460,,70,4,NO,22,1,369,NO,2000,1195,160,NO,YES,F,4
5084,17490,69190,192,4,NO,23,1,335,NO,2000,1195,190,YES,NO,F,4
4819,12890,102560,192,4,NO,22,1,273,NO,1900,1195,160,NO,NO,F,4
4384,12040,83770,90,5,NO,21,1,324,NO,1900,1186,160,NO,NO,F,4
2053,13340,98820,192,5,NO,23,1,362,YES,2200,1250,210,NO,YES,F,4
3522,16210,84590,90,4,NO,24,1,418,YES,2200,1250,80,YES,NO,F,4
1108,15340,92470,70,3,NO,22,1,340,NO,2000,1195,190,YES,NO,F,4
2122,14100,104360,192,5,YES,22,2,443,NO,1600,1165,100,NO,NO,M,2
290,17520,74520,90,4,YES,24,1,553,NO,1900,1186,160,YES,NO,M,4
4228,12330,87730,192,2,NO,22,1,328,NO,1800,1165,100,NO,YES,M,2
3089,20480,91310,192,5,NO,23,1,354,NO,2000,1195,190,YES,NO,F,4
3987,14420,78080,90,3,NO,22,1,381,NO,1800,1170,120,YES,NO,M,4
837,18920,77870,192,4,NO,24,2,414,NO,1900,1186,120,YES,NO,F,4
1643,18900,97650,90,4,YES,23,1,525,NO,1900,1186,120,YES,YES,M,4
5037,22920,89830,192,6,NO,22,1,291,YES,2200,1195,210,YES,NO,F,4
169,11800,100240,110,2,NO,23,1,466,NO,1900,1186,160,NO,NO,F,4
1221,14200,76230,90,1,NO,24,2,,NO,1600,1165,100,YES,NO,M,2
470,21240,75860,70,6,NO,22,1,390,NO,1800,1170,120,YES,YES,M,4
3693,11970,99330,90,4,YES,23,1,364,NO,2200,1195,210,NO,NO,M,4
4145,15390,102350,70,5,YES,24,2,523,NO,1800,1170,100,YES,NO,M,4
1395,12480,97030,110,5,YES,24,1,491,YES,2200,1250,210,NO,NO,M,4
2169,18220,69280,110,4,NO,24,1,389,NO,2200,1195,190,YES,NO,F,4
3435,15430,97930,90,2,NO,22,1,347,NO,1800,1170,100,YES,YES,M,4
4330,21870,80630,90,5,YES,23,1,600,YES,2200,1250,80,YES,YES,M,4
3337,12790,97350,192,3,NO,22,1,,NO,2000,1195,190,NO,NO,F,4
3091,8510,94880,110,2,NO,23,3,397,NO,1600,1165,100,NO,NO,M,2
3550,10230,75490,70,2,NO,24,2,324,NO,1600,1165,100,NO,NO,M,2
3869,17450,67880,90,5,NO,23,1,378,YES,2200,1250,80,YES,NO,F,4
4883,13380,73580,192,4,NO,24,1,290,YES,2200,1250,80,NO,NO,F,4
1138,17290,202180,110,4,YES,23,1,442,YES,2200,1250,270,YES,NO,M,4
3463,17840,83470,90,4,NO,24,2,303,NO,1600,1165,100,YES,NO,M,2
61,18830,81510,90,3,YES,23,2,429,NO,1900,,120,YES,NO,M,4
1553,32320,84790,192,4,YES,23,2,516,NO,1900,1186,120,YES,NO,M,4
3266,16600,93390,110,2,NO,23,1,313,NO,2000,1195,190,YES,NO,F,4
555,11900,81230,90,4,YES,23,1,534,YES,2200,1250,80,NO,NO,M,4
1751,13640,86700,110,3,NO,23,2,304,NO,1900,1186,120,YES,NO,F,4
4243,12490,102750,192,3,NO,24,1,284,NO,2000,1195,190,NO,NO,F,4
4564,21940,71250,90,5,YES,22,1,467,NO,1800,1170,100,YES,NO,M,4
3942,18910,76260,192,4,NO,22,1,407,NO,2000,1195,190,YES,NO,F,4
2902,15380,103610,90,3,NO,23,1,,NO,1900,1195,160,YES,YES,F,4
2641,32070,216010,192,6,NO,24,1,295,YES,2200,1250,270,YES,NO,M,4
565,19960,69050,192,3,NO,22,1,,NO,1900,1186,160,YES,YES,F,4
4214,24590,86120,90,6,NO,23,1,408,NO,2000,1195,160,YES,NO,F,4
2067,9600,,110,4,NO,24,2,387,NO,1800,1170,120,NO,NO,M,4
1786,10470,81760,70,4,NO,22,1,359,NO,2000,,190,NO,NO,F,4
1205,20270,76390,192,1,NO,23,1,341,NO,2000,1195,160,YES,NO,F,4
3660,8840,85200,90,2,NO,22,1,298,NO,2000,,190,NO,YES,F,4
864,12240,95470,110,5,YES,23,2,457,NO,1900,1186,120,NO,NO,M,4
5141,13960,99310,192,6,NO,24,1,317,NO,2000,1195,190,NO,NO,F,4
386,15620,87290,90,2,NO,23,2,294,NO,1800,1170,100,YES,NO,M,4
2523,20710,102090,70,6,NO,22,1,366,NO,1900,1170,120,YES,NO,M,4
1400,22210,71640,192,4,NO,24,2,327,NO,1800,1165,100,YES,NO,M,2
1950,23710,213850,192,4,NO,22,1,344,YES,2200,1250,270,YES,NO,M,4
3828,20820,86660,192,4,YES,23,1,510,NO,2000,1195,190,YES,NO,M,4
1984,22220,70520,110,5,NO,24,2,351,NO,1800,1170,120,YES,NO,M,4
3918,13600,92250,192,4,YES,22,2,588,NO,1600,1165,100,NO,YES,M,2
2775,20600,73080,192,5,YES,23,2,609,NO,1800,1170,120,YES,NO,M,4
2504,22320,,192,6,YES,22,1,,NO,2000,1195,160,YES,NO,M,4
971,53220,90050,192,5,NO,22,1,365,NO,1800,1170,100,YES,NO,M,4
876,22600,92410,192,5,NO,23,2,419,NO,1900,1186,120,YES,YES,F,4
3970,14880,90420,90,1,YES,23,1,535,NO,2000,1195,190,YES,NO,M,4
5134,19380,164950,110,5,NO,21,1,315,YES,2200,,270,YES,NO,M,4
3290,17310,94860,110,5,NO,24,1,361,NO,2000,1195,160,YES,NO,F,4
3115,10320,77800,90,2,NO,22,1,319,NO,1800,1170,120,NO,NO,M,4
2190,17110,141870,110,2,NO,24,1,338,YES,2200,1250,270,YES,NO,M,4
4793,16780,94140,90,4,YES,24,3,742,NO,1600,1165,100,YES,NO,M,2
946,7580,78550,110,1,NO,22,1,377,NO,1900,1170,120,NO,NO,M,4
1371,11920,104060,110,5,YES,24,2,482,NO,1800,1170,120,NO,NO,M,4
2553,11730,70020,90,2,NO,24,2,,NO,1800,1170,100,NO,NO,M,4
3077,10900,82670,70,4,YES,23,1,538,YES,2200,,80,NO,YES,M,4
3241,11570,102010,90,5,NO,23,1,346,NO,1900,1186,160,NO,NO,F,4
53,37940,101480,192,5,YES,25,1,547,NO,2000,1195,190,YES,NO,M,4
4661,10770,102060,192,2,NO,24,2,379,NO,1800,1170,100,NO,NO,M,4
3904,11040,70380,192,1,YES,23,3,476,NO,1600,1165,100,NO,YES,M,2
4293,14400,103180,110,1,YES,24,3,617,NO,1600,1165,100,YES,NO,M,2
4864,15670,74540,192,2,NO,22,1,339,YES,2200,1195,210,YES,NO,F,4
1720,17530,88370,192,3,YES,21,1,569,NO,2000,1195,190,YES,YES,M,4
3939,12440,83050,110,3,YES,23,1,528,NO,1900,1186,160,NO,YES,M,4
1985,12130,75250,90,5,NO,22,1,376,NO,1800,1170,100,NO,YES,M,4
2095,12790,104240,90,6,NO,22,1,312,NO,1900,1186,160,NO,NO,F,4
680,14600,97110,110,2,YES,23,1,562,NO,2000,1195,160,YES,NO,M,4
1390,18450,71020,90,5,NO,23,2,363,NO,1800,1170,120,YES,NO,M,4
4676,20490,95010,90,5,NO,20,1,361,NO,1900,1186,160,YES,NO,F,4
4725,12140,98230,70,4,YES,23,1,531,NO,2000,1195,190,NO,NO,M,4
627,13290,100630,110,1,NO,23,1,358,NO,2000,1195,190,YES,NO,F,4
2360,16650,104430,110,2,NO,22,1,335,NO,1800,1170,100,YES,NO,M,4
656,15800,91280,110,1,YES,23,1,606,NO,2000,1195,160,YES,NO,M,4
1716,15410,99240,90,5,NO,23,2,419,NO,1900,1186,120,YES,NO,F,4
133,15390,88980,110,4,NO,22,1,305,NO,1900,1186,160,YES,NO,F,4
3664,14000,95470,90,1,YES,24,2,494,NO,1800,1170,100,YES,NO,M,4
3468,11280,71640,110,4,YES,23,1,491,NO,1900,1186,160,NO,NO,M,4
2340,13620,80820,90,6,NO,22,2,319,NO,1600,1165,100,NO,NO,M,2
2852,22160,90640,192,6,NO,23,2,320,NO,1800,1165,100,YES,NO,M,4
3782,17360,104170,90,2,NO,23,1,353,NO,2200,1195,190,YES,NO,F,4
2286,10640,,192,4,NO,23,1,330,YES,2200,1250,80,NO,NO,F,4
2176,11920,106150,90,6,NO,24,3,380,NO,1600,1165,100,NO,NO,M,2
1063,17270,96050,192,2,YES,23,1,606,NO,2000,1195,190,YES,NO,M,4
659,8520,86060,110,2,NO,23,2,313,NO,1900,1186,120,NO,NO,F,4
2807,15500,195600,110,2,NO,23,1,334,YES,2200,1250,270,YES,NO,M,4
2140,13550,80880,192,5,NO,23,2,265,NO,1800,1170,120,NO,NO,M,4
4030,17090,70300,192,2,YES,21,1,531,NO,2000,1195,190,YES,NO,M,4
2433,16390,79390,110,4,NO,22,1,331,NO,2000,1195,160,YES,NO,F,4
2259,8700,71740,110,2,NO,24,1,238,NO,1900,1186,160,NO,NO,F,4
70,15700,93360,90,3,NO,22,1,318,NO,1900,1186,160,YES,NO,F,4
1149,12790,85180,110,5,NO,22,1,325,NO,1900,1186,160,NO,NO,F,4
282,15380,98800,90,4,YES,23,2,576,NO,1900,1186,120,YES,NO,M,4
1188,16160,102470,192,1,NO,25,2,327,NO,1900,1170,120,YES,NO,M,4
1685,18610,106240,110,4,NO,25,2,,NO,1900,1170,120,YES,NO,M,4
1305,15570,96890,110,1,YES,22,1,575,NO,1800,1170,120,YES,NO,M,4
12,15900,73530,192,3,NO,22,1,,NO,1800,1170,120,YES,NO,M,4
3202,15410,87050,90,1,NO,23,1,440,NO,1900,1186,160,YES,YES,F,4
2941,18200,83360,90,5,NO,22,1,386,YES,2200,1195,210,YES,NO,F,4
402,27160,105850,90,5,NO,25,2,314,NO,1800,1170,100,YES,NO,M,4
3529,19940,103430,110,4,NO,25,2,438,NO,1800,1165,100,YES,NO,M,2
3441,10380,80240,70,4,YES,23,2,496,NO,1800,1170,100,NO,NO,M,4
3185,15450,,192,3,YES,23,2,573,NO,1800,1170,100,YES,NO,M,4
74,11710,81760,110,6,NO,25,2,319,NO,1800,1165,100,NO,NO,M,2
1582,21770,74350,90,6,NO,22,1,382,NO,2200,1195,190,YES,NO,F,4
1769,13300,,110,2,NO,23,2,345,NO,1800,1170,100,YES,YES,M,4
2383,11370,86590,192,1,NO,23,2,339,NO,1800,1170,100,NO,NO,M,4
739,15660,158330,90,3,YES,23,1,526,YES,2200,1250,270,YES,YES,M,4
1020,14740,94890,90,1,NO,24,2,364,NO,1900,1170,120,YES,NO,M,4
2218,23310,149750,192,4,YES,24,1,546,YES,2200,1250,270,YES,NO,M,4
279,52470,101350,192,5,YES,23,3,572,NO,1600,1165,100,YES,YES,M,2
1696,20240,80110,192,5,YES,23,2,562,NO,1800,1170,100,YES,NO,M,4
3920,16150,98300,110,3,YES,25,1,469,NO,2000,1195,190,YES,NO,M,4
2465,13300,211810,110,4,YES,22,1,562,YES,2200,1250,270,NO,NO,M,4
4593,20090,72540,110,4,YES,23,1,523,YES,2200,1250,80,YES,NO,M,4
1350,12910,76260,192,3,NO,23,2,353,NO,1900,1170,120,NO,YES,M,4
4128,17740,83010,90,4,NO,24,1,325,NO,2000,1195,190,YES,NO,F,4
5183,13600,86540,90,3,YES,23,1,543,NO,2200,1195,190,YES,NO,M,4
3893,17740,79550,110,3,NO,23,2,343,NO,1800,1170,100,YES,NO,M,4
1706,19690,80790,70,6,NO,23,2,364,NO,1800,1165,100,YES,NO,M,2
2621,10580,86370,90,3,YES,22,2,442,NO,1600,1165,100,NO,YES,M,2
417,15040,82660,90,4,NO,23,1,282,NO,1900,1195,160,YES,NO,F,4
4200,21110,72540,192,6,YES,24,2,602,NO,1900,1186,120,YES,NO,M,4
3854,11520,79850,110,2,NO,22,1,326,NO,1900,,160,NO,NO,F,4
4555,21820,91880,110,6,NO,23,1,357,NO,2000,1195,160,YES,NO,F,4
3732,14500,98440,110,2,YES,25,2,572,NO,1800,1165,100,YES,YES,M,4
5109,12020,85740,70,6,NO,24,3,395,NO,1600,1165,100,NO,NO,M,2
2583,16270,84450,110,3,NO,22,1,363,NO,1900,1170,120,YES,NO,M,4
1734,14120,92620,192,2,YES,24,2,502,NO,1800,1170,120,YES,NO,M,4
5060,18390,81090,90,5,YES,24,1,587,NO,2000,1195,190,YES,YES,M,4
2911,15960,76490,90,5,YES,24,1,488,YES,2200,1250,80,YES,NO,M,4
577,12320,89810,192,5,YES,22,2,513,NO,1600,1165,100,NO,NO,M,2
2314,17990,77990,192,1,NO,22,1,342,NO,2000,1195,160,YES,NO,F,4
626,14430,90990,70,2,NO,24,2,326,NO,1800,1170,120,YES,NO,M,4
1445,15250,92620,110,4,NO,23,2,338,NO,1800,,100,YES,NO,M,2
985,13930,107300,90,1,YES,23,1,569,NO,1900,1195,160,YES,NO,M,4
766,16790,91350,90,4,NO,23,2,360,NO,1800,1170,100,YES,NO,M,4
1262,16680,88000,192,2,NO,24,1,432,NO,1900,1186,160,YES,NO,F,4
2804,11610,99140,192,1,YES,22,1,525,NO,1800,,120,NO,YES,M,4
2823,15070,74480,110,1,YES,23,2,454,NO,1600,1165,100,YES,NO,M,2
544,13420,101260,90,1,NO,22,1,293,NO,2000,1195,160,YES,NO,F,4
2345,12700,151010,192,3,NO,22,1,340,YES,2200,1250,80,NO,NO,M,4
3777,14360,100820,90,2,NO,24,1,321,NO,2000,1195,160,YES,NO,F,4
1747,21900,84210,192,6,YES,22,1,538,YES,2200,1250,80,YES,NO,M,4
3977,14840,,90,6,YES,24,1,594,YES,2200,1250,80,YES,NO,M,4
740,18810,106310,110,4,NO,23,2,297,NO,1800,,100,YES,NO,M,4
5045,13450,103980,90,1,NO,23,2,348,NO,1800,1165,100,YES,NO,M,4
625,7610,99770,90,2,YES,22,1,627,YES,2200,1250,80,NO,YES,M,4
2011,10420,,192,4,YES,23,1,499,NO,1900,1186,160,NO,NO,M,4
4962,15220,91730,70,4,YES,25,2,470,NO,1800,1170,100,YES,YES,M,4
1951,10520,107600,90,4,YES,23,1,544,NO,2000,1195,160,NO,YES,M,4
4175,21210,93010,192,2,NO,23,1,306,NO,1900,1195,160,YES,NO,F,4
4828,16280,90070,70,4,YES,23,2,546,NO,1600,1165,100,YES,NO,M,2
4566,17730,93580,90,6,NO,24,3,370,NO,1600,1165,100,YES,NO,M,2
4368,20550,83220,90,5,NO,22,1,324,NO,1800,1170,100,YES,NO,M,4
484,12080,85660,90,6,YES,23,1,522,NO,2000,1195,160,NO,NO,M,4
3531,14430,72680,110,3,YES,22,1,581,YES,2200,,80,YES,YES,M,4
4188,18000,75310,90,5,YES,22,1,558,NO,1800,1165,100,YES,NO,M,2
4449,11570,86610,110,5,YES,21,1,499,NO,2000,,190,NO,YES,M,4
1431,63550,80610,192,6,NO,24,2,330,NO,1600,1165,100,YES,NO,M,2
2082,12250,99570,90,5,NO,23,3,296,NO,1600,1165,100,NO,YES,M,2
4053,13680,72430,90,1,YES,24,2,449,NO,1800,1165,100,YES,NO,M,2
193,13370,102080,192,4,NO,26,1,,NO,2000,1195,190,NO,NO,F,4
3933,46760,79400,192,5,NO,24,1,329,YES,2200,1250,80,YES,NO,F,4
2197,62930,95780,192,6,NO,25,1,383,NO,1900,1186,160,YES,YES,F,4
3540,19050,93140,110,5,NO,24,2,357,NO,1900,1170,120,YES,YES,M,4
4129,13190,99190,192,3,NO,23,2,341,NO,1800,1170,120,NO,NO,M,4
4133,12110,70470,90,6,YES,24,1,,NO,2000,1195,160,NO,NO,M,4
1236,15110,72030,90,2,NO,23,2,275,NO,1900,1170,120,YES,NO,M,4
5118,19800,69810,192,1,NO,24,2,324,NO,1800,1170,120,YES,NO,M,4
4881,11540,85080,70,4,NO,24,1,355,NO,1900,1186,160,NO,NO,F,4
3657,18300,93570,192,4,NO,24,1,379,NO,2000,1195,190,YES,NO,F,4
4106,27590,80840,192,6,YES,23,2,600,NO,1800,1170,100,YES,NO,M,4
4407,26140,99510,192,6,NO,24,2,338,NO,1600,1165,100,YES,NO,M,2
3821,15980,87260,110,2,NO,24,2,354,NO,1800,1170,100,YES,NO,M,4
1889,20340,85870,110,4,YES,24,1,606,NO,1900,1186,160,YES,NO,M,4
5195,19010,79610,90,3,YES,24,1,503,NO,2000,1195,190,YES,NO,M,4
388,16210,92660,90,2,NO,25,2,377,NO,1900,1186,120,YES,NO,F,4
326,10580,105590,110,3,NO,23,2,289,NO,1800,1170,100,NO,NO,M,4
3803,18640,100940,192,3,NO,24,2,300,NO,1800,1170,100,YES,NO,M,4
4101,9360,80300,90,4,NO,24,2,401,NO,1800,,100,NO,NO,M,2
77,12390,,90,3,YES,24,2,556,NO,1900,1186,120,YES,NO,M,4
3261,11910,90860,90,4,NO,25,1,314,NO,2000,1195,160,NO,YES,F,4
3516,17490,99280,90,5,YES,24,1,420,NO,1900,1195,160,YES,NO,M,4
980,8980,90480,110,3,NO,23,2,420,NO,1600,1165,100,NO,NO,M,2
1810,20210,80340,192,1,NO,22,1,302,NO,1900,1186,120,YES,NO,F,4
4825,15770,86800,90,2,NO,23,2,429,NO,1900,1170,120,YES,NO,M,4
2624,8550,77460,70,2,YES,23,1,404,NO,2200,1195,190,NO,NO,M,4
2118,11380,79530,192,1,NO,25,1,333,NO,2000,1195,160,NO,NO,F,4
3530,13030,77600,192,2,NO,24,1,314,YES,2200,1250,210,NO,NO,F,4
5027,13090,81130,70,1,YES,23,2,575,NO,1800,1165,100,YES,YES,M,4
2150,10340,70300,90,5,NO,24,1,382,NO,1900,1186,160,NO,NO,F,4
2370,18180,97040,192,2,YES,23,1,526,NO,1900,1186,160,YES,NO,M,4
3937,16290,100410,90,4,NO,23,2,382,NO,1900,1186,120,YES,NO,F,4
2718,21810,93670,192,6,YES,24,1,508,NO,2000,1195,160,YES,NO,M,4
1659,10840,83490,192,3,NO,23,2,314,NO,1800,1170,100,NO,NO,M,4
4009,10260,,192,3,YES,25,2,543,NO,1600,1165,100,NO,NO,M,2
2375,12900,85340,90,5,YES,23,1,534,NO,2200,1195,190,NO,NO,M,4
1323,15170,79920,90,3,NO,24,2,307,NO,1800,1170,120,YES,NO,M,4
5054,16040,98410,110,1,NO,25,1,372,NO,2000,1195,160,YES,NO,F,4
314,23600,103430,192,5,NO,25,1,346,YES,2200,1250,210,YES,NO,F,4
5005,17050,71730,90,2,YES,23,2,588,NO,1800,1170,100,YES,NO,M,4
3559,11800,192230,192,2,YES,25,1,390,YES,2200,1250,270,NO,NO,M,4
1269,13060,73950,192,4,NO,22,2,362,NO,1600,1165,100,NO,NO,M,2
4664,13310,89960,192,5,YES,22,1,514,NO,2000,1195,190,NO,NO,M,4
3195,7390,96480,90,1,YES,23,1,500,YES,2200,1250,210,NO,NO,M,4
2609,14490,101770,70,3,YES,22,1,497,NO,1800,1165,100,YES,NO,M,2
1595,19470,98820,90,6,NO,25,1,379,NO,1900,1186,160,YES,NO,F,4
790,19160,82630,110,5,NO,24,1,380,NO,2000,1195,190,YES,NO,F,4
1700,10620,87140,90,3,NO,23,2,334,NO,1900,1186,120,NO,NO,F,4
2417,11570,91540,192,1,NO,24,1,300,YES,2200,1195,210,NO,NO,F,4
2133,12900,86370,90,1,YES,24,2,491,NO,1900,1170,120,YES,NO,M,4
3612,26540,103320,110,4,NO,24,1,303,NO,1900,1195,160,YES,NO,F,4
551,14730,149370,90,3,YES,22,1,525,YES,2200,1250,80,YES,NO,M,4
3705,15660,81520,110,2,NO,22,1,373,NO,1900,1186,160,YES,NO,F,4
4130,57230,79420,192,5,YES,23,3,562,NO,1600,1165,100,YES,YES,M,2
1198,13090,85740,70,2,NO,23,1,378,NO,2200,1195,210,YES,NO,F,4
3626,10920,104670,110,3,NO,23,2,375,NO,1800,1170,100,NO,NO,M,4
2464,17800,72010,90,5,NO,23,2,356,NO,1800,1170,100,YES,NO,M,4
3288,13240,,90,3,NO,24,1,377,NO,1900,1195,160,YES,NO,F,4
772,20120,85350,90,5,NO,23,1,294,NO,2200,1195,190,YES,NO,F,4
1974,23610,89870,192,5,YES,24,2,573,NO,1800,1165,100,YES,NO,M,2
1157,17520,93390,90,4,NO,25,2,390,NO,1800,1170,120,YES,NO,M,4
2586,16890,101200,192,1,YES,23,1,526,NO,2200,1195,190,YES,YES,M,4
4718,10260,107530,110,2,NO,24,1,365,NO,1900,1186,160,NO,YES,F,4
4346,12630,79940,90,4,NO,24,2,374,NO,1800,1170,100,NO,NO,M,4
2369,11190,72140,192,2,YES,24,1,543,NO,2000,1195,160,NO,YES,M,4
3902,26560,94320,192,6,NO,23,2,329,NO,1900,1186,120,YES,NO,F,4
3645,13890,,70,4,NO,24,1,380,NO,2200,1195,190,YES,NO,F,4
3895,12940,,90,4,NO,25,1,408,NO,2000,1195,190,YES,NO,F,4
2403,15860,100820,70,5,YES,22,1,508,NO,2000,1195,190,YES,YES,M,4
1580,14670,74240,90,2,NO,24,1,362,NO,2000,1195,160,YES,NO,F,4
4206,17670,91760,90,5,NO,23,1,,NO,2000,1195,190,YES,NO,F,4
3482,18360,74410,110,2,NO,24,1,385,YES,2200,,210,YES,NO,F,4
3588,13790,102000,192,6,NO,25,2,405,NO,1800,1170,100,NO,NO,M,4
2980,11680,101770,110,5,NO,24,2,379,NO,1900,1186,120,NO,NO,F,4
716,14350,78570,90,1,YES,25,1,493,YES,2200,1195,210,YES,NO,M,4
5148,13830,97340,192,4,NO,25,2,341,NO,1900,1170,120,NO,NO,M,4
2499,10880,101220,90,5,NO,24,3,301,NO,1600,1165,100,NO,NO,M,2
3544,16220,82890,192,1,YES,24,1,569,NO,1900,1186,160,YES,YES,M,4
2694,18770,106630,192,3,YES,23,2,493,NO,1800,1170,120,YES,NO,M,4
1088,13330,81750,90,4,YES,24,3,500,NO,1600,1165,100,NO,NO,M,2
3286,15810,87310,90,2,YES,24,1,529,YES,2200,1250,210,YES,NO,M,4
2181,12490,82260,192,2,YES,26,2,420,NO,1800,1170,120,NO,NO,M,4
3986,22380,92160,192,4,NO,22,1,299,NO,1800,1165,100,YES,NO,M,2
1420,22660,73790,192,6,YES,24,3,437,NO,1600,1165,100,YES,NO,M,2
3113,52250,94240,192,5,YES,25,1,497,NO,1900,1186,160,YES,NO,M,4
4756,11660,87650,90,3,YES,23,1,401,NO,2200,1195,210,NO,YES,M,4
753,16570,104820,90,4,NO,23,2,327,NO,1800,1165,100,YES,YES,M,2
3459,14190,76700,110,1,YES,23,1,525,NO,2000,1195,190,YES,YES,M,4
3729,15030,95300,70,3,NO,24,2,332,NO,1800,,100,YES,NO,M,4
4015,16960,84400,110,4,NO,22,1,341,NO,2200,1195,210,YES,NO,F,4
2274,52210,75680,192,6,YES,23,1,514,YES,2200,1195,210,YES,NO,M,4
4460,16310,71760,110,5,NO,26,3,398,NO,1600,1165,100,YES,NO,M,2
1793,15980,86440,90,1,YES,24,1,609,YES,2200,,80,YES,NO,M,4
1278,11790,80490,110,5,NO,24,1,284,YES,2200,1250,80,NO,NO,F,4
42,11310,81390,110,4,YES,23,1,516,NO,2000,1195,160,NO,YES,M,4
3024,12420,94500,110,4,YES,23,2,600,NO,1800,,100,NO,YES,M,4
439,39140,91830,192,4,YES,25,1,472,NO,2200,1195,190,YES,YES,M,4
644,11700,89110,90,4,YES,25,1,593,NO,2000,1195,160,NO,NO,M,4
95,46620,75620,192,6,YES,21,1,531,NO,1900,1186,120,YES,NO,M,4
2665,16290,110480,192,1,YES,25,1,540,NO,1900,1195,160,YES,NO,M,4
2660,9040,,90,4,NO,23,1,289,YES,2200,1250,80,NO,NO,F,4
5212,10030,104370,110,1,NO,23,1,364,NO,2200,1195,210,NO,NO,F,4
4238,19660,95990,110,6,NO,25,1,323,NO,1900,1186,160,YES,NO,F,4
3250,18680,86150,70,6,NO,25,2,387,NO,1900,,120,YES,YES,F,4
4544,42890,87310,192,4,NO,23,1,345,NO,2000,1195,190,YES,NO,F,4
4742,13200,83380,192,6,NO,24,2,366,NO,1800,1170,120,NO,NO,M,4
4393,9300,94610,70,3,NO,25,2,354,NO,1800,1170,100,NO,NO,M,4
2714,26770,72450,192,4,YES,23,2,614,NO,1800,1170,100,YES,YES,M,4
72,16070,110930,192,1,NO,24,2,306,NO,1800,1170,120,YES,NO,M,4
3532,14340,95270,90,2,NO,24,1,302,NO,2200,1195,210,YES,NO,F,4
1340,21890,86480,192,3,NO,24,1,322,NO,2000,1195,190,YES,NO,F,4
1608,17420,88240,192,1,NO,24,2,,NO,1900,1186,120,YES,NO,F,4
902,15880,101310,192,1,YES,24,3,559,NO,1600,1165,100,YES,YES,M,2
1119,18850,87050,110,6,NO,25,2,369,NO,1600,1165,100,YES,NO,M,2
324,16070,101640,110,2,NO,25,1,312,NO,2000,1195,190,YES,NO,F,4
4326,17380,73830,90,3,NO,25,1,311,NO,1900,1186,160,YES,NO,F,4
263,17150,105570,192,2,YES,23,1,525,NO,1900,1186,160,YES,NO,M,4
2280,21240,89250,90,5,NO,25,3,340,NO,1600,1165,100,YES,NO,M,2
3951,16280,103580,192,1,YES,24,2,484,NO,1600,1165,100,YES,NO,M,2
2336,16930,73570,70,4,NO,22,2,363,NO,1600,1165,100,YES,NO,M,2
